detector,file_stem,attenuation_db,frame_number,fft_rows,fft_cols,tp,fp,fn,gt_pixels,pred_pixels,total_pixels,precision,recall,f1,iou,fp_area_fraction,mask_present
finetuned_dino,lte_attenuation_dB_35,35,41,512,10240,0,0,0,0,0,5242880,nan,nan,nan,nan,0.0,True
finetuned_dino,lte_attenuation_dB_35,35,42,512,10240,0,0,0,0,0,5242880,nan,nan,nan,nan,0.0,True
finetuned_dino,lte_attenuation_dB_35,35,43,512,10240,0,0,0,0,0,5242880,nan,nan,nan,nan,0.0,True
finetuned_dino,lte_attenuation_dB_35,35,44,512,10240,0,0,0,0,0,5242880,nan,nan,nan,nan,0.0,True
finetuned_dino,lte_attenuation_dB_35,35,45,512,10240,0,0,0,0,0,5242880,nan,nan,nan,nan,0.0,True
finetuned_dino,lte_attenuation_dB_35,35,46,512,10240,0,0,0,0,0,5242880,nan,nan,nan,nan,0.0,True
finetuned_dino,lte_attenuation_dB_35,35,47,512,10240,0,0,0,0,0,5242880,nan,nan,nan,nan,0.0,True
finetuned_dino,lte_attenuation_dB_35,35,48,512,10240,0,0,0,0,0,5242880,nan,nan,nan,nan,0.0,True
finetuned_dino,lte_attenuation_dB_35,35,49,512,10240,0,0,0,0,0,5242880,nan,nan,nan,nan,0.0,True
finetuned_dino,lte_attenuation_dB_35,35,50,512,10240,0,0,0,0,0,5242880,nan,nan,nan,nan,0.0,True
finetuned_dino,lte_attenuation_dB_35,35,51,512,10240,0,0,0,0,0,5242880,nan,nan,nan,nan,0.0,True
finetuned_dino,lte_attenuation_dB_40,40,1,512,10240,0,0,0,0,0,5242880,nan,nan,nan,nan,0.0,True
finetuned_dino,lte_attenuation_dB_40,40,2,512,10240,0,0,0,0,0,5242880,nan,nan,nan,nan,0.0,True
finetuned_dino,lte_attenuation_dB_40,40,3,512,10240,163997,19463,449287,613284,183460,5242880,0.8939114793415458,0.2674079219415475,0.41166798871406635,0.2591825800833508,0.004204038538135941,True
finetuned_dino,lte_attenuation_dB_40,40,4,512,10240,415266,64174,1097646,1512912,479440,5242880,0.8661480060070081,0.27448126526856814,0.4168600729188416,0.26331220998728033,0.017204973340253858,True
finetuned_dino,lte_attenuation_dB_40,40,5,512,10240,591140,103770,229446,820586,694910,5242880,0.850671309953807,0.7203876254286571,0.7801274302274634,0.6395155113397868,0.023465197022178988,True
finetuned_dino,lte_attenuation_dB_40,40,6,512,10240,26712,4348,14248,40960,31060,5242880,0.8600128783000643,0.6521484375,0.7417939461260762,0.5895647567758453,0.0008358452263779527,True
finetuned_dino,lte_attenuation_dB_40,40,7,512,10240,256926,33464,592558,849484,290390,5242880,0.8847618719652881,0.302449486982686,0.45079719337400453,0.2909865586648364,0.0076168868000972365,True
finetuned_dino,lte_attenuation_dB_40,40,8,512,10240,403459,68221,266731,670190,471680,5242880,0.8553659260515604,0.6020068935674958,0.7066636307110268,0.5463881226038073,0.014919226975806364,True
finetuned_dino,lte_attenuation_dB_40,40,9,512,10240,17546,2084,12130,29676,19630,5242880,0.8938359653591441,0.5912521903221458,0.7117186549304344,0.552455919395466,0.00039975416269917693,True
finetuned_dino,lte_attenuation_dB_40,40,10,512,10240,365056,42154,418618,783674,407210,5242880,0.8964809312148523,0.465826351263408,0.6130840619237474,0.44204846529785863,0.009453252440008377,True
finetuned_dino,lte_attenuation_dB_40,40,11,512,10240,57416,3254,92816,150232,60670,5242880,0.9463655843085544,0.38218222482560305,0.5444803747712207,0.37407972062598543,0.000638960320838982,True
finetuned_dino,lte_attenuation_dB_40,40,12,512,10240,71657,8903,10645,82302,80560,5242880,0.8894860973187686,0.8706592792398726,0.8799720008350628,0.7856696453045338,0.0017251943483850064,True
finetuned_dino,lte_attenuation_dB_40,40,13,512,10240,63148,922,32356,95504,64070,5242880,0.9856094896207274,0.661207907522198,0.7914572549412813,0.6548856117644619,0.00017912039066118348,True
finetuned_dino,lte_attenuation_dB_40,40,14,512,10240,56858,2522,12242,69100,59380,5242880,0.957527787133715,0.822836468885673,0.8850871731008717,0.793862221105247,0.0004874579127833035,True
finetuned_dino,lte_attenuation_dB_40,40,15,512,10240,0,0,0,0,0,5242880,nan,nan,nan,nan,0.0,True
finetuned_dino,lte_attenuation_dB_40,40,16,512,10240,0,0,0,0,0,5242880,nan,nan,nan,nan,0.0,True
finetuned_dino,lte_attenuation_dB_40,40,17,512,10240,0,0,0,0,0,5242880,nan,nan,nan,nan,0.0,True
finetuned_dino,lte_attenuation_dB_40,40,18,512,10240,0,0,0,0,0,5242880,nan,nan,nan,nan,0.0,True
finetuned_dino,lte_attenuation_dB_40,40,19,512,10240,0,0,0,0,0,5242880,nan,nan,nan,nan,0.0,True
finetuned_dino,lte_attenuation_dB_40,40,20,512,10240,0,0,0,0,0,5242880,nan,nan,nan,nan,0.0,True
finetuned_dino,lte_attenuation_dB_40,40,21,512,10240,0,0,0,0,0,5242880,nan,nan,nan,nan,0.0,True
finetuned_dino,lte_attenuation_dB_40,40,22,512,10240,0,0,0,0,0,5242880,nan,nan,nan,nan,0.0,True
finetuned_dino,lte_attenuation_dB_40,40,23,512,10240,0,0,0,0,0,5242880,nan,nan,nan,nan,0.0,True
finetuned_dino,lte_attenuation_dB_40,40,24,512,10240,0,0,0,0,0,5242880,nan,nan,nan,nan,0.0,True
finetuned_dino,lte_attenuation_dB_40,40,25,512,10240,0,0,0,0,0,5242880,nan,nan,nan,nan,0.0,True
finetuned_dino,lte_attenuation_dB_40,40,26,512,10240,0,0,0,0,0,5242880,nan,nan,nan,nan,0.0,True
finetuned_dino,lte_attenuation_dB_40,40,27,512,10240,0,0,0,0,0,5242880,nan,nan,nan,nan,0.0,True
finetuned_dino,lte_attenuation_dB_40,40,28,512,10240,0,0,0,0,0,5242880,nan,nan,nan,nan,0.0,True
finetuned_dino,lte_attenuation_dB_40,40,29,512,10240,0,0,0,0,0,5242880,nan,nan,nan,nan,0.0,True
finetuned_dino,lte_attenuation_dB_40,40,30,512,10240,0,0,0,0,0,5242880,nan,nan,nan,nan,0.0,True
finetuned_dino,lte_attenuation_dB_40,40,31,512,10240,0,0,0,0,0,5242880,nan,nan,nan,nan,0.0,True
finetuned_dino,lte_attenuation_dB_40,40,32,512,10240,0,0,0,0,0,5242880,nan,nan,nan,nan,0.0,True
finetuned_dino,lte_attenuation_dB_40,40,33,512,10240,0,0,0,0,0,5242880,nan,nan,nan,nan,0.0,True
finetuned_dino,lte_attenuation_dB_40,40,34,512,10240,0,0,0,0,0,5242880,nan,nan,nan,nan,0.0,True
finetuned_dino,lte_attenuation_dB_40,40,35,512,10240,0,0,0,0,0,5242880,nan,nan,nan,nan,0.0,True
finetuned_dino,lte_attenuation_dB_40,40,36,512,10240,0,0,0,0,0,5242880,nan,nan,nan,nan,0.0,True
finetuned_dino,lte_attenuation_dB_40,40,37,512,10240,0,0,0,0,0,5242880,nan,nan,nan,nan,0.0,True
finetuned_dino,lte_attenuation_dB_40,40,38,512,10240,0,0,0,0,0,5242880,nan,nan,nan,nan,0.0,True
finetuned_dino,lte_attenuation_dB_40,40,39,512,10240,0,0,0,0,0,5242880,nan,nan,nan,nan,0.0,True
finetuned_dino,lte_attenuation_dB_40,40,40,512,10240,0,0,0,0,0,5242880,nan,nan,nan,nan,0.0,True
finetuned_dino,lte_attenuation_dB_40,40,41,512,10240,0,0,0,0,0,5242880,nan,nan,nan,nan,0.0,True
finetuned_dino,lte_attenuation_dB_40,40,42,512,10240,0,0,0,0,0,5242880,nan,nan,nan,nan,0.0,True
finetuned_dino,lte_attenuation_dB_40,40,43,512,10240,0,0,0,0,0,5242880,nan,nan,nan,nan,0.0,True
finetuned_dino,lte_attenuation_dB_40,40,44,512,10240,0,0,0,0,0,5242880,nan,nan,nan,nan,0.0,True
finetuned_dino,lte_attenuation_dB_40,40,45,512,10240,0,0,0,0,0,5242880,nan,nan,nan,nan,0.0,True
finetuned_dino,lte_attenuation_dB_40,40,46,512,10240,0,0,0,0,0,5242880,nan,nan,nan,nan,0.0,True
finetuned_dino,lte_attenuation_dB_40,40,47,512,10240,0,0,0,0,0,5242880,nan,nan,nan,nan,0.0,True
finetuned_dino,lte_attenuation_dB_40,40,48,512,10240,0,0,0,0,0,5242880,nan,nan,nan,nan,0.0,True
finetuned_dino,lte_attenuation_dB_40,40,49,512,10240,0,0,0,0,0,5242880,nan,nan,nan,nan,0.0,True
finetuned_dino,lte_attenuation_dB_40,40,50,512,10240,0,0,0,0,0,5242880,nan,nan,nan,nan,0.0,True
finetuned_dino,lte_attenuation_dB_40,40,51,512,10240,0,0,0,0,0,5242880,nan,nan,nan,nan,0.0,True
finetuned_dino,lte_attenuation_dB_40,40,52,512,10240,0,0,0,0,0,5242880,nan,nan,nan,nan,0.0,True
finetuned_dino,lte_attenuation_dB_40,40,53,512,10240,0,0,0,0,0,5242880,nan,nan,nan,nan,0.0,True
finetuned_dino,lte_attenuation_dB_45,45,1,512,10240,0,0,0,0,0,5242880,nan,nan,nan,nan,0.0,True
finetuned_dino,lte_attenuation_dB_45,45,2,512,10240,0,0,0,0,0,5242880,nan,nan,nan,nan,0.0,True
finetuned_dino,lte_attenuation_dB_45,45,3,512,10240,25762,488,1404002,1429764,26250,5242880,0.9814095238095238,0.018018358274512435,0.03538702237753208,0.018012210435643508,0.0001279793218984159,True
finetuned_dino,lte_attenuation_dB_45,45,4,512,10240,53167,40793,936697,989864,93960,5242880,0.5658471690080885,0.05371141894240017,0.09811002524395104,0.05158554203774874,0.009591546328534857,True
finetuned_dino,lte_attenuation_dB_45,45,5,512,10240,43285,21315,495113,538398,64600,5242880,0.670046439628483,0.08039591528943273,0.143565981976723,0.07733427667393825,0.00453078574856913,True
finetuned_dino,lte_attenuation_dB_45,45,6,512,10240,0,0,42596,42596,0,5242880,nan,0.0,nan,0.0,0.0,True
finetuned_dino,lte_attenuation_dB_45,45,7,512,10240,51514,776,1041134,1092648,52290,5242880,0.9851596863645057,0.0471460159172945,0.08998565861208205,0.047112556519703246,0.00018697749908920755,True
finetuned_dino,lte_attenuation_dB_45,45,8,512,10240,32714,18766,389340,422054,51480,5242880,0.6354700854700854,0.0775114084927521,0.13816959289090117,0.07421169638401161,0.0038926939076415535,True
finetuned_dino,lte_attenuation_dB_45,45,9,512,10240,28758,392,541494,570252,29150,5242880,0.9865523156089194,0.05043033606195156,0.0959556357836644,0.05039569328688289,8.38928328983176e-05,True
finetuned_dino,lte_attenuation_dB_45,45,10,512,10240,62946,28184,179948,242894,91130,5242880,0.6907275320970043,0.25915008192874256,0.3768950734078988,0.23220622846560768,0.005636815783084193,True
finetuned_dino,lte_attenuation_dB_45,45,11,512,10240,52392,948,150020,202412,53340,5242880,0.9822272215973004,0.2588384087899927,0.40970940598704997,0.2576317859952793,0.00018807777373053454,True
finetuned_dino,lte_attenuation_dB_45,45,12,512,10240,34398,592,32384,66782,34990,5242880,0.9830808802515004,0.5150789134796802,0.6759816059426954,0.5105530323270104,0.00011437186853881051,True
finetuned_dino,lte_attenuation_dB_45,45,13,512,10240,66080,1060,19372,85452,67140,5242880,0.9842120941316652,0.7732996302017507,0.8661004508755374,0.7638246717218421,0.00020552880234101184,True
finetuned_dino,lte_attenuation_dB_45,45,14,512,10240,34300,480,3648,37948,34780,5242880,0.9861989649223691,0.9038684515652999,0.9432405675943242,0.8925783283022796,9.222022497123882e-05,True
finetuned_dino,lte_attenuation_dB_45,45,15,512,10240,0,0,0,0,0,5242880,nan,nan,nan,nan,0.0,True
finetuned_dino,lte_attenuation_dB_45,45,16,512,10240,0,0,0,0,0,5242880,nan,nan,nan,nan,0.0,True
finetuned_dino,lte_attenuation_dB_45,45,17,512,10240,0,0,0,0,0,5242880,nan,nan,nan,nan,0.0,True
finetuned_dino,lte_attenuation_dB_45,45,18,512,10240,0,0,0,0,0,5242880,nan,nan,nan,nan,0.0,True
finetuned_dino,lte_attenuation_dB_45,45,19,512,10240,0,0,0,0,0,5242880,nan,nan,nan,nan,0.0,True
finetuned_dino,lte_attenuation_dB_45,45,20,512,10240,0,0,0,0,0,5242880,nan,nan,nan,nan,0.0,True
finetuned_dino,lte_attenuation_dB_45,45,21,512,10240,0,0,0,0,0,5242880,nan,nan,nan,nan,0.0,True
finetuned_dino,lte_attenuation_dB_45,45,22,512,10240,0,0,0,0,0,5242880,nan,nan,nan,nan,0.0,True
finetuned_dino,lte_attenuation_dB_45,45,23,512,10240,0,0,0,0,0,5242880,nan,nan,nan,nan,0.0,True
finetuned_dino,lte_attenuation_dB_45,45,24,512,10240,0,0,0,0,0,5242880,nan,nan,nan,nan,0.0,True
finetuned_dino,lte_attenuation_dB_45,45,25,512,10240,0,0,0,0,0,5242880,nan,nan,nan,nan,0.0,True
finetuned_dino,lte_attenuation_dB_45,45,26,512,10240,0,0,0,0,0,5242880,nan,nan,nan,nan,0.0,True
finetuned_dino,lte_attenuation_dB_45,45,27,512,10240,0,0,0,0,0,5242880,nan,nan,nan,nan,0.0,True
finetuned_dino,lte_attenuation_dB_45,45,28,512,10240,0,0,0,0,0,5242880,nan,nan,nan,nan,0.0,True
finetuned_dino,lte_attenuation_dB_45,45,29,512,10240,0,0,0,0,0,5242880,nan,nan,nan,nan,0.0,True
finetuned_dino,lte_attenuation_dB_45,45,30,512,10240,0,0,0,0,0,5242880,nan,nan,nan,nan,0.0,True
finetuned_dino,lte_attenuation_dB_45,45,31,512,10240,0,0,0,0,0,5242880,nan,nan,nan,nan,0.0,True
finetuned_dino,lte_attenuation_dB_45,45,32,512,10240,0,0,0,0,0,5242880,nan,nan,nan,nan,0.0,True
finetuned_dino,lte_attenuation_dB_45,45,33,512,10240,0,0,0,0,0,5242880,nan,nan,nan,nan,0.0,True
finetuned_dino,lte_attenuation_dB_45,45,34,512,10240,0,0,0,0,0,5242880,nan,nan,nan,nan,0.0,True
finetuned_dino,lte_attenuation_dB_45,45,35,512,10240,0,0,0,0,0,5242880,nan,nan,nan,nan,0.0,True
finetuned_dino,lte_attenuation_dB_45,45,36,512,10240,0,0,0,0,0,5242880,nan,nan,nan,nan,0.0,True
finetuned_dino,lte_attenuation_dB_45,45,37,512,10240,0,0,0,0,0,5242880,nan,nan,nan,nan,0.0,True
finetuned_dino,lte_attenuation_dB_45,45,38,512,10240,0,0,0,0,0,5242880,nan,nan,nan,nan,0.0,True
finetuned_dino,lte_attenuation_dB_45,45,39,512,10240,0,0,0,0,0,5242880,nan,nan,nan,nan,0.0,True
finetuned_dino,lte_attenuation_dB_45,45,40,512,10240,0,0,0,0,0,5242880,nan,nan,nan,nan,0.0,True
finetuned_dino,lte_attenuation_dB_45,45,41,512,10240,0,0,0,0,0,5242880,nan,nan,nan,nan,0.0,True
finetuned_dino,lte_attenuation_dB_45,45,42,512,10240,0,0,0,0,0,5242880,nan,nan,nan,nan,0.0,True
finetuned_dino,lte_attenuation_dB_45,45,43,512,10240,0,0,0,0,0,5242880,nan,nan,nan,nan,0.0,True
finetuned_dino,lte_attenuation_dB_45,45,44,512,10240,0,0,0,0,0,5242880,nan,nan,nan,nan,0.0,True
finetuned_dino,lte_attenuation_dB_45,45,45,512,10240,0,0,0,0,0,5242880,nan,nan,nan,nan,0.0,True
finetuned_dino,lte_attenuation_dB_45,45,46,512,10240,0,0,0,0,0,5242880,nan,nan,nan,nan,0.0,True
finetuned_dino,lte_attenuation_dB_45,45,47,512,10240,0,0,0,0,0,5242880,nan,nan,nan,nan,0.0,True
finetuned_dino,lte_attenuation_dB_45,45,48,512,10240,0,0,0,0,0,5242880,nan,nan,nan,nan,0.0,True
finetuned_dino,lte_attenuation_dB_45,45,49,512,10240,0,0,0,0,0,5242880,nan,nan,nan,nan,0.0,True
finetuned_dino,lte_attenuation_dB_45,45,50,512,10240,0,0,0,0,0,5242880,nan,nan,nan,nan,0.0,True
finetuned_dino,lte_attenuation_dB_45,45,51,512,10240,0,0,0,0,0,5242880,nan,nan,nan,nan,0.0,True
finetuned_dino,lte_attenuation_dB_45,45,52,512,10240,0,0,0,0,0,5242880,nan,nan,nan,nan,0.0,True
finetuned_dino,lte_attenuation_dB_45,45,53,512,10240,0,0,0,0,0,5242880,nan,nan,nan,nan,0.0,True
finetuned_dino,lte_attenuation_dB_45,45,54,512,10240,0,0,0,0,0,5242880,nan,nan,nan,nan,0.0,True
finetuned_dino,lte_attenuation_dB_45,45,55,512,10240,0,0,0,0,0,5242880,nan,nan,nan,nan,0.0,True
finetuned_dino,lte_attenuation_dB_45,45,56,512,10240,0,0,0,0,0,5242880,nan,nan,nan,nan,0.0,True
finetuned_dino,lte_attenuation_dB_45,45,57,512,10240,0,0,0,0,0,5242880,nan,nan,nan,nan,0.0,True
finetuned_dino,lte_attenuation_dB_45,45,58,512,10240,0,0,0,0,0,5242880,nan,nan,nan,nan,0.0,True
finetuned_dino,lte_attenuation_dB_45,45,59,512,10240,0,0,0,0,0,5242880,nan,nan,nan,nan,0.0,True
finetuned_dino,lte_attenuation_dB_45,45,60,512,10240,0,0,0,0,0,5242880,nan,nan,nan,nan,0.0,True
finetuned_dino,lte_attenuation_dB_45,45,61,512,10240,0,0,0,0,0,5242880,nan,nan,nan,nan,0.0,True
finetuned_dino,lte_attenuation_dB_45,45,62,512,10240,0,0,0,0,0,5242880,nan,nan,nan,nan,0.0,True
finetuned_dino,lte_attenuation_dB_45,45,63,512,10240,0,0,0,0,0,5242880,nan,nan,nan,nan,0.0,True
finetuned_dino,lte_attenuation_dB_45,45,64,512,10240,0,0,0,0,0,5242880,nan,nan,nan,nan,0.0,True
finetuned_dino,lte_attenuation_dB_45,45,65,512,10240,0,0,0,0,0,5242880,nan,nan,nan,nan,0.0,True
finetuned_dino,lte_attenuation_dB_45,45,66,512,10240,0,0,0,0,0,5242880,nan,nan,nan,nan,0.0,True
finetuned_dino,lte_attenuation_dB_45,45,67,512,10240,0,0,0,0,0,5242880,nan,nan,nan,nan,0.0,True
finetuned_dino,lte_attenuation_dB_45,45,68,512,10240,0,0,0,0,0,5242880,nan,nan,nan,nan,0.0,True
finetuned_dino,lte_attenuation_dB_45,45,69,512,10240,0,0,0,0,0,5242880,nan,nan,nan,nan,0.0,True
finetuned_dino,lte_attenuation_dB_45,45,70,512,10240,0,0,0,0,0,5242880,nan,nan,nan,nan,0.0,True
finetuned_dino,lte_attenuation_dB_45,45,71,512,10240,0,0,0,0,0,5242880,nan,nan,nan,nan,0.0,True
finetuned_dino,lte_attenuation_dB_45,45,72,512,10240,0,0,0,0,0,5242880,nan,nan,nan,nan,0.0,True
finetuned_dino,lte_attenuation_dB_5,5,1,512,10240,0,0,0,0,0,5242880,nan,nan,nan,nan,0.0,True
finetuned_dino,lte_attenuation_dB_5,5,2,512,10240,0,0,0,0,0,5242880,nan,nan,nan,nan,0.0,True
finetuned_dino,lte_attenuation_dB_5,5,3,512,10240,0,0,0,0,0,5242880,nan,nan,nan,nan,0.0,True
finetuned_dino,lte_attenuation_dB_5,5,4,512,10240,0,0,0,0,0,5242880,nan,nan,nan,nan,0.0,True
finetuned_dino,lte_attenuation_dB_5,5,5,512,10240,219333,6167,831,220164,225500,5242880,0.9726518847006652,0.996225540960375,0.9842975874201192,0.9690806827169057,0.001227821760179154,True
finetuned_dino,lte_attenuation_dB_5,5,6,512,10240,1783559,52381,99961,1883520,1835940,5242880,0.9714691111909975,0.9469286230037377,0.9590419039322912,0.9213069263355925,0.015592553343494,True
finetuned_dino,lte_attenuation_dB_5,5,7,512,10240,670515,51955,42767,713282,722470,5242880,0.9280869793901477,0.9400419469438455,0.9340262106547649,0.8762187400766037,0.011470112800297068,True
finetuned_dino,lte_attenuation_dB_5,5,8,512,10240,158193,18147,5379,163572,176340,5242880,0.897090847226948,0.9671153987234979,0.9307879686507096,0.8705363775939775,0.003572730773562068,True
finetuned_dino,lte_attenuation_dB_5,5,9,512,10240,459500,19690,5236,464736,479190,5242880,0.9589098269997287,0.9887333884183709,0.9735932689638807,0.9485452886508982,0.004120846922989345,True
finetuned_dino,lte_attenuation_dB_5,5,10,512,10240,896754,41836,65902,962656,938590,5242880,0.9554267571570121,0.931541485224213,0.9433329511278392,0.8927437948734286,0.009774254805355981,True
finetuned_dino,lte_attenuation_dB_5,5,11,512,10240,126441,15399,4973,131414,141840,5242880,0.8914340101522843,0.962157760969151,0.9254466540288522,0.8612384461866456,0.0030126386441776194,True
finetuned_dino,lte_attenuation_dB_5,5,12,512,10240,656086,21164,1504,657590,677250,5242880,0.968750092284976,0.9977128605970286,0.9830181894459261,0.9666035117288443,0.004615629545786635,True
finetuned_dino,lte_attenuation_dB_5,5,13,512,10240,165784,14346,2532,168316,180130,5242880,0.9203575195692,0.9849568668456951,0.951562078485619,0.9075998291927166,0.002827040904400851,True
finetuned_dino,lte_attenuation_dB_5,5,14,512,10240,184003,9477,1047,185050,193480,5242880,0.9510181930948935,0.9943420697108889,0.9721977122024674,0.9458995409377619,0.001873728456670153,True
finetuned_dino,lte_attenuation_dB_5,5,15,512,10240,88613,3127,4407,93020,91740,5242880,0.9659145410943972,0.9526230918082133,0.9592227754925308,0.9216408208264428,0.0006072009724536201,True
finetuned_dino,lte_attenuation_dB_5,5,16,512,10240,63728,1672,152,63880,65400,5242880,0.9744342507645259,0.9976205385097057,0.9858910891089108,0.972174762020991,0.0003228422475381348,True
finetuned_dino,lte_attenuation_dB_5,5,17,512,10240,8750,150,22,8772,8900,5242880,0.9831460674157303,0.9974920200638395,0.9902670891806247,0.9807218112530822,2.8658178241641172e-05,True
finetuned_dino,lte_attenuation_dB_5,5,18,512,10240,0,0,0,0,0,5242880,nan,nan,nan,nan,0.0,True
finetuned_dino,lte_attenuation_dB_5,5,19,512,10240,0,0,0,0,0,5242880,nan,nan,nan,nan,0.0,True
finetuned_dino,lte_attenuation_dB_5,5,20,512,10240,0,0,0,0,0,5242880,nan,nan,nan,nan,0.0,True
finetuned_dino,lte_attenuation_dB_5,5,21,512,10240,0,0,0,0,0,5242880,nan,nan,nan,nan,0.0,True
finetuned_dino,lte_attenuation_dB_5,5,22,512,10240,0,0,0,0,0,5242880,nan,nan,nan,nan,0.0,True
finetuned_dino,lte_attenuation_dB_5,5,23,512,10240,0,0,0,0,0,5242880,nan,nan,nan,nan,0.0,True
finetuned_dino,lte_attenuation_dB_5,5,24,512,10240,0,0,0,0,0,5242880,nan,nan,nan,nan,0.0,True
finetuned_dino,lte_attenuation_dB_5,5,25,512,10240,0,0,0,0,0,5242880,nan,nan,nan,nan,0.0,True
finetuned_dino,lte_attenuation_dB_5,5,26,512,10240,0,0,0,0,0,5242880,nan,nan,nan,nan,0.0,True
finetuned_dino,lte_attenuation_dB_5,5,27,512,10240,0,0,0,0,0,5242880,nan,nan,nan,nan,0.0,True
finetuned_dino,lte_attenuation_dB_5,5,28,512,10240,0,0,0,0,0,5242880,nan,nan,nan,nan,0.0,True
finetuned_dino,lte_attenuation_dB_5,5,29,512,10240,0,0,0,0,0,5242880,nan,nan,nan,nan,0.0,True
finetuned_dino,lte_attenuation_dB_5,5,30,512,10240,0,0,0,0,0,5242880,nan,nan,nan,nan,0.0,True
finetuned_dino,lte_attenuation_dB_5,5,31,512,10240,0,0,0,0,0,5242880,nan,nan,nan,nan,0.0,True
finetuned_dino,lte_attenuation_dB_5,5,32,512,10240,0,0,0,0,0,5242880,nan,nan,nan,nan,0.0,True
finetuned_dino,lte_attenuation_dB_5,5,33,512,10240,0,0,0,0,0,5242880,nan,nan,nan,nan,0.0,True
finetuned_dino,lte_attenuation_dB_5,5,34,512,10240,0,0,0,0,0,5242880,nan,nan,nan,nan,0.0,True
finetuned_dino,lte_attenuation_dB_5,5,35,512,10240,0,0,0,0,0,5242880,nan,nan,nan,nan,0.0,True
finetuned_dino,lte_attenuation_dB_5,5,36,512,10240,0,0,0,0,0,5242880,nan,nan,nan,nan,0.0,True
finetuned_dino,lte_attenuation_dB_5,5,37,512,10240,0,0,0,0,0,5242880,nan,nan,nan,nan,0.0,True
finetuned_dino,lte_attenuation_dB_5,5,38,512,10240,0,0,0,0,0,5242880,nan,nan,nan,nan,0.0,True
finetuned_dino,lte_attenuation_dB_5,5,39,512,10240,0,0,0,0,0,5242880,nan,nan,nan,nan,0.0,True
finetuned_dino,lte_attenuation_dB_5,5,40,512,10240,0,0,0,0,0,5242880,nan,nan,nan,nan,0.0,True
finetuned_dino,lte_attenuation_dB_5,5,41,512,10240,0,0,0,0,0,5242880,nan,nan,nan,nan,0.0,True
finetuned_dino,lte_attenuation_dB_5,5,42,512,10240,0,0,0,0,0,5242880,nan,nan,nan,nan,0.0,True
finetuned_dino,lte_attenuation_dB_5,5,43,512,10240,0,0,0,0,0,5242880,nan,nan,nan,nan,0.0,True
finetuned_dino,lte_attenuation_dB_5,5,44,512,10240,0,0,0,0,0,5242880,nan,nan,nan,nan,0.0,True
finetuned_dino,lte_attenuation_dB_5,5,45,512,10240,0,0,0,0,0,5242880,nan,nan,nan,nan,0.0,True
finetuned_dino,lte_attenuation_dB_5,5,46,512,10240,0,0,0,0,0,5242880,nan,nan,nan,nan,0.0,True
finetuned_dino,lte_attenuation_dB_5,5,47,512,10240,0,0,0,0,0,5242880,nan,nan,nan,nan,0.0,True
finetuned_dino,lte_attenuation_dB_5,5,48,512,10240,0,0,0,0,0,5242880,nan,nan,nan,nan,0.0,True
finetuned_dino,lte_attenuation_dB_50,50,1,512,10240,0,0,0,0,0,5242880,nan,nan,nan,nan,0.0,True
finetuned_dino,lte_attenuation_dB_50,50,2,512,10240,0,0,0,0,0,5242880,nan,nan,nan,nan,0.0,True
finetuned_dino,lte_attenuation_dB_50,50,3,512,10240,0,0,0,0,0,5242880,nan,nan,nan,nan,0.0,True
finetuned_dino,lte_attenuation_dB_50,50,4,512,10240,25762,598,583202,608964,26360,5242880,0.9773141122913506,0.042304635413587664,0.08109877794637066,0.0422631332005604,0.0001290485196537874,True
finetuned_dino,lte_attenuation_dB_50,50,5,512,10240,25752,528,1494732,1520484,26280,5242880,0.9799086757990868,0.01693671225741277,0.03329790452842192,0.016930832892837137,0.00014184412405343226,True
finetuned_dino,lte_attenuation_dB_50,50,6,512,10240,0,0,820586,820586,0,5242880,nan,0.0,nan,0.0,0.0,True
finetuned_dino,lte_attenuation_dB_50,50,7,512,10240,7492,98,31292,38784,7590,5242880,0.9870882740447958,0.19317244224422442,0.32311208867037566,0.19268556144231264,1.8831320559805198e-05,True
finetuned_dino,lte_attenuation_dB_50,50,8,512,10240,28762,548,816494,845256,29310,5242880,0.9813033094506994,0.03402756088096388,0.06577433835753964,0.034005514279904094,0.00012461274542798566,True
finetuned_dino,lte_attenuation_dB_50,50,9,512,10240,25738,372,648772,674510,26110,5242880,0.9857525852163922,0.03815807030288654,0.07347206759727098,0.038137037289481715,8.142948141240749e-05,True
finetuned_dino,lte_attenuation_dB_50,50,10,512,10240,8588,122,22172,30760,8710,5242880,0.9859931113662457,0.27919375812743824,0.4351659488218901,0.27809079722815877,2.3406982187670275e-05,True
finetuned_dino,lte_attenuation_dB_50,50,11,512,10240,51262,798,729160,780422,52060,5242880,0.9846715328467154,0.06568497556450228,0.12315461475443314,0.06561787972658151,0.00017882521247258797,True
finetuned_dino,lte_attenuation_dB_50,50,12,512,10240,34260,430,119224,153484,34690,5242880,0.9876044969731911,0.22321544916733993,0.36413107017972723,0.22259183699988305,8.448939717011606e-05,True
finetuned_dino,lte_attenuation_dB_50,50,13,512,10240,32086,664,44964,77050,32750,5242880,0.9797251908396947,0.4164308890330954,0.5844444444444444,0.41287284144427,0.00012853694372443538,True
finetuned_dino,lte_attenuation_dB_50,50,14,512,10240,56674,786,36898,93572,57460,5242880,0.9863209189001044,0.6056726371136665,0.7504899623920758,0.6006273977829119,0.00015264186954829658,True
