detector,file_stem,frame_number,attenuation_db,precision,recall,f1,iou,fp_area_fraction,mask_present
coherent_power,attenuation_dB_15,184,15,0.7744418000187894,0.14356184184556084,0.24222189573691816,0.1378000415123304,0.006326759529117455,True
cuda_dino,attenuation_dB_15,184,15,0.7487588931541054,0.40735188259743876,0.5276455355925991,0.3583685507449919,0.02068192238975878,True
finetuned_dino,attenuation_dB_15,184,15,0.9891966003388176,0.9999521078357386,0.9945452760849546,0.9891497373570323,0.0016524544603314308,True
coherent_power,attenuation_dB_15,189,15,0.313779315700205,0.6033477845158417,0.4128502034451236,0.26012050301822226,0.019498963617947902,True
cuda_dino,attenuation_dB_15,189,15,0.2102675798847106,0.9445310351150638,0.3439634448811386,0.2077028093479801,0.05242376364334212,True
finetuned_dino,attenuation_dB_15,189,15,0.8387252747252747,0.9996725562875741,0.9121536429856169,0.8384949189783026,0.0028405907174465805,True
coherent_power,attenuation_dB_15,195,15,0.9582944911635081,0.13229515354388008,0.23249389440653634,0.13153781685437144,0.002273365783889512,True
cuda_dino,attenuation_dB_15,195,15,0.8342423937352136,0.31267282782709943,0.4548634867485988,0.2943840125759751,0.024530268621645954,True
finetuned_dino,attenuation_dB_15,195,15,0.9977237280843283,0.9999986524146035,0.9988598949541939,0.9977223866268868,0.0009008328313926141,True
coherent_power,attenuation_dB_15,201,15,0.9501774275312226,0.1395910148934816,0.24342094388941754,0.13857670854188608,0.002870793322531014,True
cuda_dino,attenuation_dB_15,201,15,0.8644297019785414,0.3704298243357242,0.5186185729323215,0.3500911807426272,0.022785776840231364,True
finetuned_dino,attenuation_dB_15,201,15,0.9966659458875043,0.9985944691412857,0.9976292755052416,0.9952697650942404,0.0013101927900627162,True
coherent_power,attenuation_dB_15,207,15,0.9548178468131532,0.626335435706011,0.7564557575983696,0.6083062683298205,0.0023716481646660886,True
cuda_dino,attenuation_dB_15,207,15,0.6241734384197289,0.840777448835114,0.7164621773342605,0.5581932722841487,0.04050980238668597,True
finetuned_dino,attenuation_dB_15,207,15,0.9957644283773043,0.9998146479598404,0.9977854280135648,0.995580643011315,0.0003403077189288959,True
coherent_power,attenuation_dB_15,212,15,0.6088906340414979,0.6293327637305423,0.6189429568532917,0.4481661057555188,0.014973450312177648,True
cuda_dino,attenuation_dB_15,212,15,0.3405010828084205,0.8085493818919712,0.47919904041826616,0.3150964874128304,0.05800758166909466,True
finetuned_dino,attenuation_dB_15,212,15,0.9740056226572261,0.9990494753424292,0.9863686090498095,0.973103850034849,0.0009876147610132495,True
coherent_power,attenuation_dB_15,218,15,0.7241783094355219,0.6549685136250604,0.6878368321625136,0.5242006855718292,0.009514763308085114,True
cuda_dino,attenuation_dB_15,218,15,0.35947730538728473,0.8077643895069644,0.4975370009449091,0.3311475898293758,0.05489621617276111,True
finetuned_dino,attenuation_dB_15,218,15,0.9859051812410403,0.9997092766699719,0.9927592455592703,0.9856225943821145,0.0005451207730616482,True
coherent_power,attenuation_dB_15,224,15,0.6226184180705598,0.34445057425146697,0.44352837976740805,0.2849575758413952,0.004875229493176787,True
cuda_dino,attenuation_dB_15,224,15,0.31082420590106374,0.5268401959309227,0.3909792159696785,0.24299202337855602,0.027277433096126947,True
finetuned_dino,attenuation_dB_15,224,15,0.966078431372549,0.9884146647274187,0.9771189171769255,0.9552614996849401,0.0008104237040345124,True
coherent_power,attenuation_dB_15,229,15,0.9560666004231275,0.72414185736503,0.8240975583547062,0.7008213684815972,0.002453919882034898,True
cuda_dino,attenuation_dB_15,229,15,0.666546602010572,0.9661686291935125,0.7888655712278959,0.6513443532669442,0.03564409764888998,True
finetuned_dino,attenuation_dB_15,229,15,0.9961866282931149,0.9997278382581648,0.9979540918163672,0.9959165380210149,0.0002822151224707135,True
coherent_power,attenuation_dB_15,235,15,0.926514711486169,0.7938353472213417,0.8550586829414025,0.7468144176490059,0.004031128764761323,True
cuda_dino,attenuation_dB_15,235,15,0.6317305838880208,0.9765275329977557,0.767168282412238,0.6222814285743142,0.03644738689987669,True
finetuned_dino,attenuation_dB_15,235,15,0.9940677698975572,0.9996576601706627,0.9968548787310779,0.9937294790110853,0.0003819455437386502,True
coherent_power,attenuation_dB_15,241,15,0.7232385777277418,0.9270453361125586,0.8125570936687514,0.6842915051631802,0.006883019008798598,True
cuda_dino,attenuation_dB_15,241,15,0.2658925979680697,0.872048743335872,0.4075276949770877,0.2559088115326591,0.04671411672200303,True
finetuned_dino,attenuation_dB_15,241,15,0.9822463054187192,0.9990980879464465,0.9906005325702476,0.9813761196968206,0.0003503728885269795,True
coherent_power,attenuation_dB_15,247,15,0.707377498272946,0.9164934877883171,0.7984709082679406,0.6645456308651737,0.007161738453125128,True
cuda_dino,attenuation_dB_15,247,15,0.23963441427190438,0.8415876216538755,0.37304707094844175,0.2292918647412324,0.05044349840778999,True
finetuned_dino,attenuation_dB_15,247,15,0.9816813175709811,0.9995370465628279,0.9905287196949616,0.9812351663889309,0.00035233452229230044,True
coherent_power,attenuation_dB_15,252,15,0.6224390835252758,0.9027163243179886,0.7368244818885209,0.5833112432309615,0.00722255096310342,True
cuda_dino,attenuation_dB_15,252,15,0.23454312092411406,0.8594221584082984,0.3685154529720154,0.22587737876115735,0.03699591042908222,True
finetuned_dino,attenuation_dB_15,252,15,0.9761679564345085,0.9979927916312598,0.9869597345581523,0.9742551882946923,0.00032137588301067553,True
coherent_power,attenuation_dB_15,258,15,0.9018022966857622,0.9224820721395698,0.9120249732146399,0.838277488693284,0.0021949947415238744,True
cuda_dino,attenuation_dB_15,258,15,0.3002643693878481,0.9400977558956795,0.45515394912985274,0.29462738301559793,0.04787279243403127,True
finetuned_dino,attenuation_dB_15,258,15,0.9937827515765165,0.9979842306182882,0.9958790597491833,0.9917919444050489,0.0001364319231989622,True
coherent_power,attenuation_dB_15,264,15,0.75570062951737,0.9401958983185233,0.8379127152711652,0.7210411182381076,0.0061162079510703364,True
cuda_dino,attenuation_dB_15,264,15,0.28653581659246224,0.9004457508629775,0.4347328814445502,0.2777371838269723,0.045117200078840985,True
finetuned_dino,attenuation_dB_15,264,15,0.9808334915511676,0.9990330783883351,0.9898496366658524,0.9799032625189681,0.0003928429042823379,True
coherent_power,attenuation_dB_15,269,15,0.8043494676432832,0.8425215534287748,0.8229931236962065,0.6992254168307732,0.003008696305144433,True
cuda_dino,attenuation_dB_15,269,15,0.2660188705816082,0.846660866355559,0.4048384453437212,0.2537915010313515,0.03429596390338574,True
finetuned_dino,attenuation_dB_15,269,15,0.9788956420535367,0.9978907959608743,0.9883019557667702,0.9768744354110208,0.0003158492454647958,True
coherent_power,attenuation_dB_15,275,15,0.7827258921791952,0.7499272515640913,0.7659756278793283,0.6207135330423001,0.0033270650902526237,True
cuda_dino,attenuation_dB_15,275,15,0.21657764248655065,0.8229666812163539,0.3429121387108019,0.20693660651404425,0.047578251625260345,True
finetuned_dino,attenuation_dB_15,275,15,0.9860462330818062,0.9981691643629662,0.9920706650759793,0.9842660895972071,0.0002257575182098146,True
coherent_power,attenuation_dB_15,281,15,0.6431162579790017,0.875267030619511,0.7414444846583826,0.5891233844040068,0.0039346248137287895,True
cuda_dino,attenuation_dB_15,281,15,0.19407421809046768,0.9003560408260147,0.3193184640185873,0.18999343848454037,0.030287746959573137,True
finetuned_dino,attenuation_dB_15,281,15,0.9613495524443424,0.994208402563494,0.9775029171528588,0.9559958004290866,0.0003237994520021151,True
coherent_power,attenuation_dB_15,287,15,0.7706458994227469,0.7383532635774788,0.754154049721367,0.6053349128379,0.0034170766667958007,True
cuda_dino,attenuation_dB_15,287,15,0.21519006853010175,0.8695067264573991,0.34499818367382246,0.20845788824550035,0.0493121682872971,True
finetuned_dino,attenuation_dB_15,287,15,0.9847641335139795,0.9959267563527653,0.9903139902149005,0.9808138179766184,0.00023960794948281873,True
coherent_power,attenuation_dB_15,292,15,0.0,nan,nan,0.0,0.0010599136352539063,True
cuda_dino,attenuation_dB_15,292,15,0.0,nan,nan,0.0,0.0019338607788085937,True
finetuned_dino,attenuation_dB_15,292,15,nan,nan,nan,nan,0.0,True
coherent_power,attenuation_dB_15,298,15,0.0,nan,nan,0.0,0.0010738372802734375,True
cuda_dino,attenuation_dB_15,298,15,0.0,nan,nan,0.0,0.0020671844482421874,True
finetuned_dino,attenuation_dB_15,298,15,nan,nan,nan,nan,0.0,True
coherent_power,attenuation_dB_15,304,15,0.0,nan,nan,0.0,0.0013196945190429687,True
cuda_dino,attenuation_dB_15,304,15,0.0,nan,nan,0.0,0.0014705657958984375,True
finetuned_dino,attenuation_dB_15,304,15,nan,nan,nan,nan,0.0,True
coherent_power,attenuation_dB_15,309,15,0.0,nan,nan,0.0,0.0010219573974609374,True
cuda_dino,attenuation_dB_15,309,15,0.0,nan,nan,0.0,0.0014921188354492187,True
finetuned_dino,attenuation_dB_15,309,15,nan,nan,nan,nan,0.0,True
coherent_power,attenuation_dB_15,315,15,0.0,nan,nan,0.0,0.0010747909545898438,True
cuda_dino,attenuation_dB_15,315,15,0.0,nan,nan,0.0,0.003195953369140625,True
finetuned_dino,attenuation_dB_15,315,15,nan,nan,nan,nan,0.0,True
coherent_power,attenuation_dB_15,321,15,0.0,nan,nan,0.0,0.0010854721069335938,True
cuda_dino,attenuation_dB_15,321,15,0.0,nan,nan,0.0,0.0028615951538085937,True
finetuned_dino,attenuation_dB_15,321,15,nan,nan,nan,nan,0.0,True
coherent_power,attenuation_dB_15,327,15,0.0,nan,nan,0.0,0.0010946273803710937,True
cuda_dino,attenuation_dB_15,327,15,0.0,nan,nan,0.0,0.0014972686767578125,True
finetuned_dino,attenuation_dB_15,327,15,nan,nan,nan,nan,0.0,True
coherent_power,attenuation_dB_15,332,15,0.0,nan,nan,0.0,0.0013484954833984375,True
cuda_dino,attenuation_dB_15,332,15,0.0,nan,nan,0.0,0.0020725250244140623,True
finetuned_dino,attenuation_dB_15,332,15,nan,nan,nan,nan,0.0,True
coherent_power,attenuation_dB_15,338,15,0.0,nan,nan,0.0,0.0011707305908203124,True
cuda_dino,attenuation_dB_15,338,15,0.0,nan,nan,0.0,0.003333282470703125,True
finetuned_dino,attenuation_dB_15,338,15,nan,nan,nan,nan,0.0,True
coherent_power,attenuation_dB_20,1,20,0.8786318961188033,0.07162113561071459,0.13244601612959914,0.07091951144304391,0.0014843564578828387,True
cuda_dino,attenuation_dB_20,1,20,0.6706198816426565,0.4100426606939746,0.5089151327267433,0.3413052763773232,0.030216864763654566,True
finetuned_dino,attenuation_dB_20,1,20,0.9969242430868355,0.9998508776290128,0.9983854156021991,0.9967760365654587,0.00046283317956742864,True
coherent_power,attenuation_dB_20,7,20,0.9275303461035151,0.018092040118471837,0.035491791390110994,0.01806650195431122,0.001081259404634065,True
cuda_dino,attenuation_dB_20,7,20,0.9246937130981263,0.18836889982264432,0.31298066323894863,0.18552286652496092,0.011734290263615891,True
finetuned_dino,attenuation_dB_20,7,20,0.9946987804130661,1.0,0.9973423458022889,0.9946987804130661,0.004076603795180114,True
coherent_power,attenuation_dB_20,12,20,0.7094345243020505,0.02633544783592148,0.05078564392474262,0.02605441713809224,0.004856885363895732,True
cuda_dino,attenuation_dB_20,12,20,0.6889770834776916,0.17714027347239167,0.2818222911805309,0.1640239480083619,0.036007285051426335,True
finetuned_dino,attenuation_dB_20,12,20,0.9887398030771474,0.9999913994665212,0.994333772329555,0.9887313951397764,0.0051279724841040595,True
coherent_power,attenuation_dB_20,18,20,0.3226877889698658,0.5415048150845675,0.40439362863413003,0.2534419740928717,0.021842821884190275,True
cuda_dino,attenuation_dB_20,18,20,0.2642302843535509,0.954084729303229,0.41384711916912026,0.26091250356165746,0.05105594375142884,True
finetuned_dino,attenuation_dB_20,18,20,0.8180734856007944,1.0,0.8999344548831112,0.8180734856007944,0.004273697012300098,True
coherent_power,attenuation_dB_20,24,20,0.896045386283998,0.01265868140385484,0.02496467985936099,0.012640118181574239,0.0009978198517140398,True
cuda_dino,attenuation_dB_20,24,20,0.6651387125742197,0.16377552126894204,0.2628340422215673,0.15130047940709795,0.0560210980438887,True
finetuned_dino,attenuation_dB_20,24,20,0.9973030030891334,1.0,0.9986496806409968,0.9973030030891334,0.001837397967714842,True
coherent_power,attenuation_dB_20,29,20,0.6741143004913369,0.0131990809048773,0.025891214785444983,0.013115394136008067,0.003856306232699102,True
cuda_dino,attenuation_dB_20,29,20,0.9527731334678582,0.16735156603641746,0.28469700924162505,0.16597476409444958,0.005013320505499873,True
finetuned_dino,attenuation_dB_20,29,20,0.9917774787080187,1.0,0.995871767112602,0.9917774787080187,0.005010566438201484,True
coherent_power,attenuation_dB_20,35,20,0.3857943424735262,0.13860816902440812,0.20394352146592096,0.11355072844500821,0.02004450821254752,True
cuda_dino,attenuation_dB_20,35,20,0.31917996145716193,0.3133589569742725,0.3162426750193599,0.18781962835588323,0.060713804203812324,True
finetuned_dino,attenuation_dB_20,35,20,0.9552414502330263,0.9999954188961372,0.9771062414531684,0.9552372700379842,0.0042560770188485786,True
coherent_power,attenuation_dB_20,41,20,0.8987546988295237,0.02680598182328286,0.05205926013067444,0.02672527919620735,0.0016909100863099064,True
cuda_dino,attenuation_dB_20,41,20,0.40313473020742474,0.07932228390705899,0.13256131255963424,0.07098563045265573,0.06576220978115464,True
finetuned_dino,attenuation_dB_20,41,20,0.9971483675437388,0.9999946864133715,0.9985694986984349,0.9971430842186134,0.0016013510618546395,True
coherent_power,attenuation_dB_20,46,20,0.6107236766891506,0.011167578483492178,0.02193407459720466,0.011088646902776106,0.00409072396803829,True
cuda_dino,attenuation_dB_20,46,20,0.9765652892089892,0.21443548538828344,0.3516542663470381,0.21333768709293993,0.0029572149918726145,True
finetuned_dino,attenuation_dB_20,46,20,0.991792495373754,0.9999895473806781,0.9958741541547584,0.9917822136292718,0.004755691872974911,True
coherent_power,attenuation_dB_20,52,20,0.5975593609321211,0.050313261787264404,0.09281194946566038,0.048664288474152884,0.008754185803597487,True
cuda_dino,attenuation_dB_20,52,20,0.38351255918465615,0.08879373773708306,0.14420097221258324,0.07770290319879486,0.036875633630819804,True
finetuned_dino,attenuation_dB_20,52,20,0.9924997694790226,0.9999535495570486,0.9962127171995581,0.992454013185192,0.0019522549576811417,True
coherent_power,attenuation_dB_20,57,20,0.5852681363352095,0.09870988582126941,0.16892867618854218,0.09225674281049276,0.00915465372708856,True
cuda_dino,attenuation_dB_20,57,20,0.5951591107615964,0.39413911082983943,0.47422602729539615,0.3108101434282417,0.03508888482418026,True
finetuned_dino,attenuation_dB_20,57,20,0.9683827053973733,0.9988529388497746,0.9833818475647155,0.9673069925114435,0.004268231656180869,True
coherent_power,attenuation_dB_20,63,20,0.9570124202023711,0.07570397738203205,0.14030889173985986,0.07544741764729294,0.002717465903849955,True
cuda_dino,attenuation_dB_20,63,20,0.8813722541573297,0.26803614615109794,0.41106298207920716,0.25870313136583883,0.028829708672830693,True
finetuned_dino,attenuation_dB_20,63,20,0.9960342851277139,1.0,0.9980132030287083,0.9960342851277139,0.003181758285199745,True
coherent_power,attenuation_dB_20,69,20,0.8528580078112005,0.08296870307273273,0.15122569593349852,0.08179781361135732,0.005980363099848131,True
cuda_dino,attenuation_dB_20,69,20,0.7868436034296911,0.17623745585600514,0.28797433712977555,0.1682067876523441,0.01994626191475461,True
finetuned_dino,attenuation_dB_20,69,20,0.9952868720446317,1.0,0.9976378695106942,0.9952868720446317,0.0019784009241912244,True
coherent_power,attenuation_dB_20,74,20,0.9619953046186746,0.05671842793866125,0.10712108734486668,0.05659162169787628,0.0016061661060639402,True
cuda_dino,attenuation_dB_20,74,20,0.4645466699518134,0.05254031020217229,0.09440356102327709,0.04954016448202978,0.04340970890572444,True
finetuned_dino,attenuation_dB_20,74,20,0.9980859193332178,0.999999086350812,0.9990415869130062,0.9980850091782775,0.0013746555174834702,True
coherent_power,attenuation_dB_20,80,20,0.9306468146604601,0.029888121927130838,0.05791623897926027,0.029821699836890703,0.001217414903376726,True
cuda_dino,attenuation_dB_20,80,20,0.2691800885730232,0.04398918457993103,0.0756205261280385,0.039296057329007816,0.06527874877948772,True
finetuned_dino,attenuation_dB_20,80,20,0.9962031645671704,0.9999989206167595,0.998097433798022,0.9962020933648463,0.002083204276144037,True
coherent_power,attenuation_dB_20,86,20,0.9374855290576523,0.030187952711841513,0.058492393048690694,0.030127305625415254,0.0015492457637072809,True
cuda_dino,attenuation_dB_20,86,20,0.6371546489314162,0.11693012909688319,0.19759734588206695,0.10962996832623281,0.05124763225293412,True
finetuned_dino,attenuation_dB_20,86,20,0.9969908571378601,1.0,0.9984931614226553,0.9969908571378601,0.002322856066630394,True
coherent_power,attenuation_dB_20,91,20,0.9214525103309147,0.08018230415233665,0.14752719130156186,0.07963797935863666,0.001731155930248902,True
cuda_dino,attenuation_dB_20,91,20,0.9083233896645866,0.6760543175014251,0.7751635818818423,0.6328711086765414,0.01728215690267949,True
finetuned_dino,attenuation_dB_20,91,20,0.9970742678611759,0.999983955422501,0.9985269919535875,0.99705831702986,0.000743187487868522,True
coherent_power,attenuation_dB_20,97,20,0.6365579819157865,0.15454082368206065,0.24870267569753898,0.14201053827144794,0.009719532762820914,True
cuda_dino,attenuation_dB_20,97,20,0.8668070222145934,0.9512941515690326,0.9070875291892269,0.8299727136577618,0.0161019595968793,True
finetuned_dino,attenuation_dB_20,97,20,0.967806448012204,1.0,0.9836398787999111,0.967806448012204,0.0036642524173372817,True
coherent_power,attenuation_dB_20,103,20,0.8579786732093989,0.04673602707053142,0.08864344634755268,0.04637724247637744,0.0027144338311985454,True
cuda_dino,attenuation_dB_20,103,20,0.48684602587341397,0.17277511132521062,0.2550399663532519,0.1461580560216329,0.0638980558109239,True
finetuned_dino,attenuation_dB_20,103,20,0.991693551323599,0.9999765012748059,0.9958178027485936,0.9916704413544599,0.0029388545114998207,True
coherent_power,attenuation_dB_20,108,20,0.2835959841175139,0.48017521401015406,0.3565878438460966,0.21698016685030694,0.02716218195262955,True
cuda_dino,attenuation_dB_20,108,20,0.2681152530638017,0.957746601527462,0.4189484671176937,0.2649809056849257,0.058543512357233714,True
finetuned_dino,attenuation_dB_20,108,20,0.8329996372869061,0.9999825831003823,0.9088851160158461,0.83298755186722,0.004489231674658335,True
coherent_power,attenuation_dB_20,114,20,0.8541959425351652,0.04249061080337862,0.08095428042040369,0.042184654380270976,0.002835215783612044,True
cuda_dino,attenuation_dB_20,114,20,0.8750147430605055,0.23160335038567983,0.3662624844648503,0.2241868604852823,0.012932107100959362,True
finetuned_dino,attenuation_dB_20,114,20,0.9930195571010743,1.0,0.9964975542392173,0.9930195571010743,0.0027479334786800367,True
coherent_power,attenuation_dB_20,120,20,0.2903222455382186,0.7941631974538583,0.4252030201023183,0.2700049755810078,0.026414698195205064,True
cuda_dino,attenuation_dB_20,120,20,0.1751258817235731,0.9023458035549367,0.29332391120102164,0.1718685303708916,0.057831620653769095,True
finetuned_dino,attenuation_dB_20,120,20,0.8031153714481342,0.9999431664795897,0.8907860845131036,0.803078713741242,0.0033355250527839636,True
coherent_power,attenuation_dB_20,125,20,0.945732913487546,0.0681235932838208,0.12709239211516396,0.06785833512561544,0.0013903627716857288,True
cuda_dino,attenuation_dB_20,125,20,0.7632168691787622,0.17603362742304135,0.2860830725734563,0.16691770061633718,0.019424999534563326,True
finetuned_dino,attenuation_dB_20,125,20,0.9942415944565904,0.9951277458227435,0.9946844727745453,0.9894251564180554,0.0020499899672539444,True
coherent_power,attenuation_dB_20,131,20,0.43375434103564015,0.5094180553234798,0.46855122934357,0.3059529240032844,0.0171305547914411,True
cuda_dino,attenuation_dB_20,131,20,0.35982951923020745,0.9355698682991296,0.519755774407791,0.3511283918029469,0.04287569029534643,True
finetuned_dino,attenuation_dB_20,131,20,0.8770522388059702,0.9997417629991949,0.9343867793939135,0.8768535912706343,0.0036100984148983665,True
coherent_power,attenuation_dB_20,136,20,0.37992560919394064,0.5496998689082587,0.4493100985036469,0.28974851649583894,0.015131931888753855,True
cuda_dino,attenuation_dB_20,136,20,0.3444306295810039,0.9110646029300155,0.4998801216449834,0.3332267833109018,0.029247555915357847,True
finetuned_dino,attenuation_dB_20,136,20,0.8331702637889689,0.9988040753432533,0.9084994665606761,0.8323399198880733,0.0033732111333035163,True
coherent_power,attenuation_dB_20,142,20,0.8079264156574747,0.17028601492981157,0.28128567042690367,0.16366051390097558,0.004500993155997976,True
cuda_dino,attenuation_dB_20,142,20,0.8238056840825425,0.7439609750890223,0.781850126010185,0.6418340983358523,0.017690935618227953,True
finetuned_dino,attenuation_dB_20,142,20,0.9911162333736396,0.9999809374213668,0.9955288518106632,0.9910975079823915,0.0009965470555870642,True
coherent_power,attenuation_dB_20,148,20,0.9466682547390217,0.06243904207682965,0.11715118734541324,0.0622201775086999,0.0016223296776800768,True
cuda_dino,attenuation_dB_20,148,20,0.6469533946006484,0.20176815745424,0.30760287416124615,0.18175572947088164,0.05078162232967768,True
finetuned_dino,attenuation_dB_20,148,20,0.996316521466889,0.9999891227497688,0.9981494438680725,0.996305724200878,0.0017051044439180057,True
coherent_power,attenuation_dB_20,153,20,0.9564568243419138,0.062156239706472126,0.1167268744942449,0.061980852863759615,0.0017589809478268993,True
cuda_dino,attenuation_dB_20,153,20,0.8573353797187687,0.27127395437659657,0.41214041326299966,0.25955721570440293,0.0280604938508352,True
finetuned_dino,attenuation_dB_20,153,20,0.9971211812980981,0.9999253641483203,0.998521303955512,0.9970469745380937,0.0017945502829772586,True
coherent_power,attenuation_dB_20,159,20,0.8584588854601561,0.14655498555780944,0.2503675485257802,0.14309722497134955,0.004188064084497113,True
cuda_dino,attenuation_dB_20,159,20,0.7848159603652783,0.5101237367118289,0.6183349714836633,0.4475288573726481,0.024241940035533868,True
finetuned_dino,attenuation_dB_20,159,20,0.9915461040124959,0.9999870878939968,0.9957487076727052,0.9915334092975021,0.0014777058432154772,True
coherent_power,attenuation_dB_20,165,20,0.8098507290265619,0.1467461513618258,0.2484692979846759,0.14185837433439522,0.0050379617985899655,True
cuda_dino,attenuation_dB_20,165,20,0.663958227971049,0.29640793770409446,0.4098488599631376,0.257742078500561,0.021935159743878104,True
finetuned_dino,attenuation_dB_20,165,20,0.9918933349153146,0.9999790672360378,0.9959197896160135,0.9918727401620113,0.0011949964932777622,True
coherent_power,attenuation_dB_20,170,20,0.9437284007786438,0.11193008222031464,0.2001245652717478,0.11118800857569505,0.0015404956442614777,True
cuda_dino,attenuation_dB_20,170,20,0.8489659334522329,0.3834391769018279,0.5282788849311,0.3589531192574947,0.015745358558460425,True
finetuned_dino,attenuation_dB_20,170,20,0.994115029930432,0.9999267706252568,0.9970124309644391,0.9940426598937142,0.0013663036649804632,True
coherent_power,attenuation_dB_20,176,20,0.9375458168673481,0.10139941712217287,0.18300598769894236,0.10071909233601817,0.0017879343857991887,True
cuda_dino,attenuation_dB_20,176,20,0.8144192450173127,0.3067344442885081,0.4456310261850463,0.28669578053357253,0.018500971881764756,True
finetuned_dino,attenuation_dB_20,176,20,0.9968513236068969,1.0,0.9984231793544771,0.9968513236068969,0.0008360740125715041,True
coherent_power,attenuation_dB_20,182,20,0.7377627336592192,0.1048616860008816,0.18362402587699014,0.10109362185637161,0.0061650102161121155,True
cuda_dino,attenuation_dB_20,182,20,0.5407201875880279,0.18934987582380958,0.280480752482146,0.16311579698047765,0.026601680101432035,True
finetuned_dino,attenuation_dB_20,182,20,0.9923129242628329,0.9999489318697387,0.9961162942941254,0.9922626382243275,0.0012812373854577334,True
coherent_power,attenuation_dB_20,187,20,0.7673196678775298,0.19739564791740832,0.3140109014971861,0.18624729055249112,0.009515059985286628,True
cuda_dino,attenuation_dB_20,187,20,0.823420291000326,0.5796143534175864,0.6803341905460673,0.5155352102571967,0.01975827273498953,True
finetuned_dino,attenuation_dB_20,187,20,0.9846005339905525,0.9999986093805625,0.9922398365177508,0.9845991858709031,0.002486197371399468,True
coherent_power,attenuation_dB_20,193,20,0.9683632447549293,0.1147611309196072,0.20520350867341053,0.11433246591748032,0.00149773324706219,True
cuda_dino,attenuation_dB_20,193,20,0.6871370564437876,0.12302746580138879,0.2086902805327288,0.11650150628043962,0.02237684473970245,True
finetuned_dino,attenuation_dB_20,193,20,0.9980806039628393,1.0,0.9990393800763824,0.9980806039628393,0.000768218906620029,True
coherent_power,attenuation_dB_20,199,20,0.9665842544652261,0.13560938127043481,0.2378491191455405,0.13497659123843495,0.0015233439573180655,True
cuda_dino,attenuation_dB_20,199,20,0.9240788387295511,0.5692668199309999,0.7045219823532866,0.5438316766139176,0.015197301851565446,True
finetuned_dino,attenuation_dB_20,199,20,0.9972775502606106,0.9999797790629307,0.9986268366448214,0.9972574392735316,0.0008870168032824171,True
coherent_power,attenuation_dB_20,204,20,0.9704746193624295,0.5463147802485375,0.6990879927691384,0.5373829966080691,0.001491766703235078,True
cuda_dino,attenuation_dB_20,204,20,0.6211786258125855,0.7444315271209756,0.6772429921309611,0.511993501529052,0.040746411300262686,True
finetuned_dino,attenuation_dB_20,204,20,0.9958395793454948,1.0,0.9979154533773353,0.9958395793454948,0.00037496825033246216,True
coherent_power,attenuation_dB_20,210,20,0.94072253379664,0.4854020472542329,0.6403769346246048,0.47099593330876244,0.0019265158488469694,True
cuda_dino,attenuation_dB_20,210,20,0.5226543886983072,0.7224006952938904,0.6065047219973867,0.43523988317113566,0.04155654046250978,True
finetuned_dino,attenuation_dB_20,210,20,0.9934181911219138,0.999877679778536,0.9966374691179773,0.9932974756809649,0.00041725632676563497,True
coherent_power,attenuation_dB_20,215,20,0.9388444245443182,0.4859621451104101,0.6404277748200813,0.47105094011120335,0.0019938283369354977,True
cuda_dino,attenuation_dB_20,215,20,0.5143661088374374,0.749655572007983,0.6101120342874957,0.43896490173201214,0.044580128218124904,True
finetuned_dino,attenuation_dB_20,215,20,0.9950405279851344,0.9997489216506792,0.9973891680983958,0.9947919335827398,0.0003138546131356671,True
coherent_power,attenuation_dB_20,221,20,0.6872448032665182,0.26450051787563844,0.3819858156028369,0.2360831068642062,0.0026274224870412193,True
cuda_dino,attenuation_dB_20,221,20,0.3544605077574048,0.46673988356727025,0.4029244454036721,0.2522889065855836,0.01855411270260641,True
finetuned_dino,attenuation_dB_20,221,20,0.9687092223593723,0.9810261080752884,0.9748287610462435,0.9508935912415076,0.0006916936730590674,True
coherent_power,attenuation_dB_20,227,20,0.9711491205380238,0.6660036719706243,0.7901386886660424,0.653082036150787,0.0018621021825181514,True
cuda_dino,attenuation_dB_20,227,20,0.723257767741468,0.929640519397584,0.8135645515433358,0.6857217159194248,0.033477354266453194,True
finetuned_dino,attenuation_dB_20,227,20,0.9956169225671049,0.9992948752062157,0.9974525084270844,0.9949179632998357,0.00041403235796436317,True
coherent_power,attenuation_dB_20,232,20,0.9498000433887427,0.7435955776317897,0.8341430710358352,0.715476359330772,0.0024872080359696035,True
cuda_dino,attenuation_dB_20,232,20,0.6204772633451153,0.9681493350424611,0.75626915793334,0.6080649706142822,0.03747644919820801,True
finetuned_dino,attenuation_dB_20,232,20,0.9899501792910862,0.9997211985258773,0.9948116968015561,0.9896769527024241,0.0006422853758900631,True
coherent_power,attenuation_dB_20,238,20,0.7263763592919491,0.9157179039516069,0.8101311259646814,0.6808574824024134,0.005435580734919344,True
cuda_dino,attenuation_dB_20,238,20,0.2710533662122552,0.859529839919345,0.412138540899042,0.25955573046806835,0.0364245518687618,True
finetuned_dino,attenuation_dB_20,238,20,0.9723679482572763,0.9981434578405095,0.9850871232344804,0.9706124986549659,0.00044695910876314966,True
coherent_power,attenuation_dB_20,244,20,0.829778612373987,0.8824388808307583,0.8552989476472326,0.7471810617185066,0.0033457413722299,True
cuda_dino,attenuation_dB_20,244,20,0.29492999275356285,0.7443400390994513,0.42246614567798135,0.2678016351411652,0.03288823168545097,True
