stem,atten,det,coverage,label,bw_bucket,detected
attenuation_dB_30,30,cuda_dino,0.7242431700713758,Broadband_FM,2-10MHz,True
attenuation_dB_30,30,cuda_dino,1.0,Broadband_FM,<2MHz,True
attenuation_dB_30,30,cuda_dino,0.4872840690978887,ZC,25-60MHz,True
attenuation_dB_30,30,cuda_dino,0.900830258302583,METADATA,25-60MHz,True
attenuation_dB_30,30,cuda_dino,1.0,Broadband_FM,<2MHz,True
attenuation_dB_30,30,finetuned_dino,0.9991050401915345,Broadband_FM,>=60MHz,True
attenuation_dB_30,30,finetuned_dino,0.9999899782025906,Broadband_FM,10-25MHz,True
attenuation_dB_30,30,finetuned_dino,1.0,Broadband_FM,2-10MHz,True
attenuation_dB_30,30,finetuned_dino,1.0,Broadband_FM,<2MHz,True
attenuation_dB_30,30,finetuned_dino,0.9841650671785028,ZC,25-60MHz,True
attenuation_dB_30,30,finetuned_dino,1.0,METADATA,25-60MHz,True
attenuation_dB_30,30,finetuned_dino,1.0,Broadband_FM,<2MHz,True
attenuation_dB_30,30,coherent_power,0.6713051823416507,ZC,25-60MHz,True
attenuation_dB_30,30,coherent_power,0.730806142034549,ZC,25-60MHz,True
attenuation_dB_30,30,coherent_power,0.9381918819188192,METADATA,25-60MHz,True
attenuation_dB_30,30,coherent_power,0.980319803198032,METADATA,25-60MHz,True
attenuation_dB_30,30,coherent_power,0.07382832667265808,QPSK,2-10MHz,False
attenuation_dB_30,30,coherent_power,0.06911787305978177,QPSK,2-10MHz,False
attenuation_dB_30,30,coherent_power,0.07615075355277019,QPSK,2-10MHz,False
attenuation_dB_30,30,coherent_power,0.005510892116182573,QPSK,>=60MHz,False
attenuation_dB_30,30,coherent_power,0.3934740882917466,ZC,25-60MHz,True
attenuation_dB_30,30,coherent_power,0.43402111324376197,ZC,25-60MHz,True
attenuation_dB_30,30,coherent_power,0.9646371463714637,METADATA,25-60MHz,True
attenuation_dB_30,30,coherent_power,0.9458794587945879,METADATA,25-60MHz,True
attenuation_dB_30,30,coherent_power,0.050797526041666666,QPSK,>=60MHz,False
attenuation_dB_30,30,coherent_power,0.43963730569948184,QPSK,2-10MHz,True
attenuation_dB_30,30,coherent_power,0.46197916666666666,QPSK,2-10MHz,True
attenuation_dB_30,30,coherent_power,0.455440414507772,QPSK,2-10MHz,True
attenuation_dB_30,30,cuda_dino,0.8200575815738963,ZC,25-60MHz,True
attenuation_dB_30,30,cuda_dino,0.5561420345489443,ZC,25-60MHz,True
attenuation_dB_30,30,cuda_dino,0.9506457564575646,METADATA,25-60MHz,True
attenuation_dB_30,30,cuda_dino,0.948339483394834,METADATA,25-60MHz,True
attenuation_dB_30,30,cuda_dino,0.8580415702621565,QPSK,2-10MHz,True
attenuation_dB_30,30,cuda_dino,0.8127977562624865,QPSK,2-10MHz,True
attenuation_dB_30,30,cuda_dino,0.9532818781845935,QPSK,2-10MHz,True
attenuation_dB_30,30,cuda_dino,0.015435900760719226,QPSK,>=60MHz,False
attenuation_dB_30,30,cuda_dino,0.6804222648752399,ZC,25-60MHz,True
attenuation_dB_30,30,cuda_dino,0.9568138195777351,ZC,25-60MHz,True
attenuation_dB_30,30,cuda_dino,0.9535670356703567,METADATA,25-60MHz,True
attenuation_dB_30,30,cuda_dino,0.9858548585485855,METADATA,25-60MHz,True
attenuation_dB_30,30,cuda_dino,0.12042643229166666,QPSK,>=60MHz,False
attenuation_dB_30,30,cuda_dino,0.9435233160621762,QPSK,2-10MHz,True
attenuation_dB_30,30,cuda_dino,0.95390625,QPSK,2-10MHz,True
attenuation_dB_30,30,cuda_dino,0.9878238341968912,QPSK,2-10MHz,True
attenuation_dB_30,30,finetuned_dino,1.0,ZC,25-60MHz,True
attenuation_dB_30,30,finetuned_dino,1.0,ZC,25-60MHz,True
attenuation_dB_30,30,finetuned_dino,1.0,METADATA,25-60MHz,True
attenuation_dB_30,30,finetuned_dino,1.0,METADATA,25-60MHz,True
attenuation_dB_30,30,finetuned_dino,0.9999808784442702,QPSK,2-10MHz,True
attenuation_dB_30,30,finetuned_dino,1.0,QPSK,2-10MHz,True
attenuation_dB_30,30,finetuned_dino,1.0,QPSK,2-10MHz,True
attenuation_dB_30,30,finetuned_dino,1.0,QPSK,>=60MHz,True
attenuation_dB_30,30,finetuned_dino,0.9995201535508638,ZC,25-60MHz,True
attenuation_dB_30,30,finetuned_dino,1.0,ZC,25-60MHz,True
attenuation_dB_30,30,finetuned_dino,1.0,METADATA,25-60MHz,True
attenuation_dB_30,30,finetuned_dino,1.0,METADATA,25-60MHz,True
attenuation_dB_30,30,finetuned_dino,1.0,QPSK,>=60MHz,True
attenuation_dB_30,30,finetuned_dino,1.0,QPSK,2-10MHz,True
attenuation_dB_30,30,finetuned_dino,1.0,QPSK,2-10MHz,True
attenuation_dB_30,30,finetuned_dino,1.0,QPSK,2-10MHz,True
attenuation_dB_30,30,coherent_power,0.014371341253443526,QPSK,>=60MHz,False
attenuation_dB_30,30,coherent_power,0.14760416220614053,QPSK,2-10MHz,False
attenuation_dB_30,30,coherent_power,0.16240530303030304,QPSK,2-10MHz,False
attenuation_dB_30,30,coherent_power,0.14957393054425555,QPSK,2-10MHz,False
attenuation_dB_30,30,coherent_power,0.6209213051823417,ZC,25-60MHz,True
attenuation_dB_30,30,coherent_power,0.5820537428023033,ZC,25-60MHz,True
attenuation_dB_30,30,coherent_power,0.8411966262519768,METADATA,25-60MHz,True
attenuation_dB_30,30,coherent_power,0.8446230890880337,METADATA,25-60MHz,True
attenuation_dB_30,30,coherent_power,0.014691481577134987,QPSK,>=60MHz,False
attenuation_dB_30,30,coherent_power,0.23456048084147257,QPSK,<2MHz,False
attenuation_dB_30,30,coherent_power,0.2863483318028773,QPSK,<2MHz,False
attenuation_dB_30,30,coherent_power,0.17986476333583773,QPSK,<2MHz,False
attenuation_dB_30,30,cuda_dino,0.0010249870867768596,QPSK,>=60MHz,False
attenuation_dB_30,30,cuda_dino,0.9729370958763328,QPSK,2-10MHz,True
attenuation_dB_30,30,cuda_dino,0.9817062672176309,QPSK,2-10MHz,True
attenuation_dB_30,30,cuda_dino,0.9856121269215946,QPSK,2-10MHz,True
attenuation_dB_30,30,cuda_dino,0.5878119001919386,ZC,25-60MHz,True
attenuation_dB_30,30,cuda_dino,0.8733205374280231,ZC,25-60MHz,True
attenuation_dB_30,30,cuda_dino,0.9418819188191881,METADATA,25-60MHz,True
attenuation_dB_30,30,cuda_dino,0.9803637322087506,METADATA,25-60MHz,True
attenuation_dB_30,30,cuda_dino,0.0036130122245179065,QPSK,>=60MHz,False
attenuation_dB_30,30,cuda_dino,1.0,QPSK,<2MHz,True
attenuation_dB_30,30,cuda_dino,1.0,QPSK,<2MHz,True
attenuation_dB_30,30,cuda_dino,1.0,QPSK,<2MHz,True
attenuation_dB_30,30,finetuned_dino,0.9999838584710744,QPSK,>=60MHz,True
attenuation_dB_30,30,finetuned_dino,1.0,QPSK,2-10MHz,True
attenuation_dB_30,30,finetuned_dino,1.0,QPSK,2-10MHz,True
attenuation_dB_30,30,finetuned_dino,1.0,QPSK,2-10MHz,True
attenuation_dB_30,30,finetuned_dino,1.0,ZC,25-60MHz,True
attenuation_dB_30,30,finetuned_dino,1.0,ZC,25-60MHz,True
attenuation_dB_30,30,finetuned_dino,1.0,METADATA,25-60MHz,True
attenuation_dB_30,30,finetuned_dino,1.0,METADATA,25-60MHz,True
attenuation_dB_30,30,finetuned_dino,1.0,QPSK,>=60MHz,True
attenuation_dB_30,30,finetuned_dino,1.0,QPSK,<2MHz,True
attenuation_dB_30,30,finetuned_dino,0.9989286807468626,QPSK,<2MHz,True
attenuation_dB_30,30,finetuned_dino,0.9984973703981969,QPSK,<2MHz,True
attenuation_dB_30,30,coherent_power,0.3351302605210421,5G_Downlink,25-60MHz,True
attenuation_dB_30,30,coherent_power,0.3277555110220441,5G_Downlink,25-60MHz,True
attenuation_dB_30,30,coherent_power,0.32154308617234467,5G_Downlink,25-60MHz,True
attenuation_dB_30,30,coherent_power,0.6166026871401151,ZC,25-60MHz,True
attenuation_dB_30,30,coherent_power,0.6357965451055663,ZC,25-60MHz,True
attenuation_dB_30,30,coherent_power,0.6300383877159309,ZC,25-60MHz,True
attenuation_dB_30,30,coherent_power,0.9164470216130732,METADATA,25-60MHz,True
attenuation_dB_30,30,coherent_power,0.9442540853979968,METADATA,25-60MHz,True
attenuation_dB_30,30,coherent_power,0.9322614654717976,METADATA,25-60MHz,True
attenuation_dB_30,30,coherent_power,0.5547094188376753,5G_Downlink,25-60MHz,True
attenuation_dB_30,30,coherent_power,0.6464128256513026,5G_Downlink,10-25MHz,True
attenuation_dB_30,30,coherent_power,0.6338276553106212,5G_Downlink,10-25MHz,True
attenuation_dB_30,30,coherent_power,0.6266794625719769,ZC,25-60MHz,True
attenuation_dB_30,30,coherent_power,0.5950095969289827,ZC,25-60MHz,True
attenuation_dB_30,30,coherent_power,0.6285988483685221,ZC,25-60MHz,True
attenuation_dB_30,30,coherent_power,0.9520295202952029,METADATA,25-60MHz,True
attenuation_dB_30,30,coherent_power,0.9703259532595326,METADATA,25-60MHz,True
attenuation_dB_30,30,coherent_power,0.9577183271832719,METADATA,25-60MHz,True
attenuation_dB_30,30,coherent_power,0.5851703406813628,5G_Downlink,10-25MHz,True
attenuation_dB_30,30,coherent_power,0.6169539078156313,5G_Downlink,10-25MHz,True
attenuation_dB_30,30,coherent_power,0.630655737704918,5G_Downlink,10-25MHz,True
attenuation_dB_30,30,cuda_dino,0.992064128256513,5G_Downlink,25-60MHz,True
attenuation_dB_30,30,cuda_dino,0.996372745490982,5G_Downlink,25-60MHz,True
attenuation_dB_30,30,cuda_dino,0.9917835671342685,5G_Downlink,25-60MHz,True
attenuation_dB_30,30,cuda_dino,0.5235124760076776,ZC,25-60MHz,True
attenuation_dB_30,30,cuda_dino,0.5196737044145874,ZC,25-60MHz,True
attenuation_dB_30,30,cuda_dino,0.531190019193858,ZC,25-60MHz,True
attenuation_dB_30,30,cuda_dino,0.9356879283078545,METADATA,25-60MHz,True
attenuation_dB_30,30,cuda_dino,0.9367422245651028,METADATA,25-60MHz,True
attenuation_dB_30,30,cuda_dino,0.9405640484976279,METADATA,25-60MHz,True
attenuation_dB_30,30,cuda_dino,0.9976753507014028,5G_Downlink,25-60MHz,True
attenuation_dB_30,30,cuda_dino,0.9975551102204409,5G_Downlink,10-25MHz,True
attenuation_dB_30,30,cuda_dino,0.9969138276553107,5G_Downlink,10-25MHz,True
attenuation_dB_30,30,cuda_dino,0.5263915547024952,ZC,25-60MHz,True
attenuation_dB_30,30,cuda_dino,0.5383877159309021,ZC,25-60MHz,True
attenuation_dB_30,30,cuda_dino,0.5143953934740882,ZC,25-60MHz,True
attenuation_dB_30,30,cuda_dino,0.9348093480934809,METADATA,25-60MHz,True
attenuation_dB_30,30,cuda_dino,0.9303505535055351,METADATA,25-60MHz,True
attenuation_dB_30,30,cuda_dino,0.9372693726937269,METADATA,25-60MHz,True
attenuation_dB_30,30,cuda_dino,0.9956713426853707,5G_Downlink,10-25MHz,True
attenuation_dB_30,30,cuda_dino,0.9970741482965931,5G_Downlink,10-25MHz,True
attenuation_dB_30,30,cuda_dino,0.9975,5G_Downlink,10-25MHz,True
attenuation_dB_30,30,finetuned_dino,1.0,5G_Downlink,25-60MHz,True
attenuation_dB_30,30,finetuned_dino,1.0,5G_Downlink,25-60MHz,True
attenuation_dB_30,30,finetuned_dino,1.0,5G_Downlink,25-60MHz,True
attenuation_dB_30,30,finetuned_dino,1.0,ZC,25-60MHz,True
attenuation_dB_30,30,finetuned_dino,1.0,ZC,25-60MHz,True
attenuation_dB_30,30,finetuned_dino,0.989443378119002,ZC,25-60MHz,True
attenuation_dB_30,30,finetuned_dino,1.0,METADATA,25-60MHz,True
attenuation_dB_30,30,finetuned_dino,1.0,METADATA,25-60MHz,True
attenuation_dB_30,30,finetuned_dino,1.0,METADATA,25-60MHz,True
attenuation_dB_30,30,finetuned_dino,1.0,5G_Downlink,25-60MHz,True
attenuation_dB_30,30,finetuned_dino,1.0,5G_Downlink,10-25MHz,True
attenuation_dB_30,30,finetuned_dino,1.0,5G_Downlink,10-25MHz,True
attenuation_dB_30,30,finetuned_dino,1.0,ZC,25-60MHz,True
attenuation_dB_30,30,finetuned_dino,1.0,ZC,25-60MHz,True
attenuation_dB_30,30,finetuned_dino,0.9990403071017274,ZC,25-60MHz,True
attenuation_dB_30,30,finetuned_dino,1.0,METADATA,25-60MHz,True
attenuation_dB_30,30,finetuned_dino,1.0,METADATA,25-60MHz,True
attenuation_dB_30,30,finetuned_dino,1.0,METADATA,25-60MHz,True
attenuation_dB_30,30,finetuned_dino,0.9992785571142284,5G_Downlink,10-25MHz,True
attenuation_dB_30,30,finetuned_dino,1.0,5G_Downlink,10-25MHz,True
attenuation_dB_30,30,finetuned_dino,0.9992622950819672,5G_Downlink,10-25MHz,True
attenuation_dB_30,30,coherent_power,0.7127659574468085,5G_Downlink,2-10MHz,True
attenuation_dB_30,30,coherent_power,0.3670212765957447,5G_Downlink,2-10MHz,True
attenuation_dB_30,30,coherent_power,0.7819148936170213,5G_Downlink,2-10MHz,True
attenuation_dB_30,30,coherent_power,0.6084656084656085,5G_Downlink,2-10MHz,True
attenuation_dB_30,30,coherent_power,0.6626506024096386,5G_Downlink,2-10MHz,True
attenuation_dB_30,30,coherent_power,0.8012048192771084,5G_Downlink,2-10MHz,True
attenuation_dB_30,30,coherent_power,0.9879518072289156,5G_Downlink,2-10MHz,True
attenuation_dB_30,30,coherent_power,0.9879518072289156,5G_Downlink,2-10MHz,True
attenuation_dB_30,30,cuda_dino,0.9946808510638298,5G_Downlink,2-10MHz,True
attenuation_dB_30,30,cuda_dino,1.0,5G_Downlink,2-10MHz,True
attenuation_dB_30,30,cuda_dino,0.9840425531914894,5G_Downlink,2-10MHz,True
attenuation_dB_30,30,cuda_dino,0.9947089947089947,5G_Downlink,2-10MHz,True
attenuation_dB_30,30,cuda_dino,1.0,5G_Downlink,2-10MHz,True
attenuation_dB_30,30,cuda_dino,1.0,5G_Downlink,2-10MHz,True
attenuation_dB_30,30,cuda_dino,1.0,5G_Downlink,2-10MHz,True
attenuation_dB_30,30,cuda_dino,1.0,5G_Downlink,2-10MHz,True
attenuation_dB_30,30,finetuned_dino,1.0,5G_Downlink,2-10MHz,True
attenuation_dB_30,30,finetuned_dino,1.0,5G_Downlink,2-10MHz,True
attenuation_dB_30,30,finetuned_dino,1.0,5G_Downlink,2-10MHz,True
attenuation_dB_30,30,finetuned_dino,1.0,5G_Downlink,2-10MHz,True
attenuation_dB_30,30,finetuned_dino,1.0,5G_Downlink,2-10MHz,True
attenuation_dB_30,30,finetuned_dino,1.0,5G_Downlink,2-10MHz,True
attenuation_dB_30,30,finetuned_dino,1.0,5G_Downlink,2-10MHz,True
attenuation_dB_30,30,finetuned_dino,1.0,5G_Downlink,2-10MHz,True
attenuation_dB_35,35,coherent_power,0.6463531669865643,ZC,25-60MHz,True
attenuation_dB_35,35,coherent_power,0.7615163147792706,ZC,25-60MHz,True
attenuation_dB_35,35,coherent_power,1.0,METADATA,25-60MHz,True
attenuation_dB_35,35,coherent_power,1.0,METADATA,25-60MHz,True
attenuation_dB_35,35,coherent_power,0.07220038535645472,BPSK,10-25MHz,False
attenuation_dB_35,35,coherent_power,0.07153757225433525,BPSK,10-25MHz,False
attenuation_dB_35,35,coherent_power,0.00507716049382716,BPSK,>=60MHz,False
attenuation_dB_35,35,cuda_dino,0.9630518234165067,ZC,25-60MHz,True
attenuation_dB_35,35,cuda_dino,0.9193857965451055,ZC,25-60MHz,True
attenuation_dB_35,35,cuda_dino,1.0,METADATA,25-60MHz,True
attenuation_dB_35,35,cuda_dino,1.0,METADATA,25-60MHz,True
attenuation_dB_35,35,cuda_dino,0.5088246628131021,BPSK,10-25MHz,True
attenuation_dB_35,35,cuda_dino,0.5321001926782274,BPSK,10-25MHz,True
attenuation_dB_35,35,cuda_dino,0.0,BPSK,>=60MHz,False
attenuation_dB_35,35,finetuned_dino,0.9990403071017274,ZC,25-60MHz,True
attenuation_dB_35,35,finetuned_dino,1.0,ZC,25-60MHz,True
attenuation_dB_35,35,finetuned_dino,1.0,METADATA,25-60MHz,True
attenuation_dB_35,35,finetuned_dino,1.0,METADATA,25-60MHz,True
attenuation_dB_35,35,finetuned_dino,1.0,BPSK,10-25MHz,True
attenuation_dB_35,35,finetuned_dino,0.9997225433526011,BPSK,10-25MHz,True
attenuation_dB_35,35,finetuned_dino,1.0,BPSK,>=60MHz,True
attenuation_dB_35,35,coherent_power,0.020315075028189782,Broadband_FM,>=60MHz,False
attenuation_dB_35,35,coherent_power,0.036979374584165,Broadband_FM,10-25MHz,False
attenuation_dB_35,35,coherent_power,0.1261764705882353,Broadband_FM,2-10MHz,False
attenuation_dB_35,35,coherent_power,0.07847222222222222,Broadband_FM,<2MHz,False
attenuation_dB_35,35,coherent_power,0.9469769673704415,ZC,25-60MHz,True
attenuation_dB_35,35,coherent_power,1.0,METADATA,25-60MHz,True
attenuation_dB_35,35,cuda_dino,0.24127851504900685,Broadband_FM,>=60MHz,False
attenuation_dB_35,35,cuda_dino,0.3009846972721224,Broadband_FM,10-25MHz,True
attenuation_dB_35,35,cuda_dino,0.5192483660130719,Broadband_FM,2-10MHz,True
attenuation_dB_35,35,cuda_dino,1.0,Broadband_FM,<2MHz,True
attenuation_dB_35,35,cuda_dino,1.0,ZC,25-60MHz,True
attenuation_dB_35,35,cuda_dino,1.0,METADATA,25-60MHz,True
attenuation_dB_35,35,finetuned_dino,0.9959482609072773,Broadband_FM,>=60MHz,True
attenuation_dB_35,35,finetuned_dino,0.9974218230206254,Broadband_FM,10-25MHz,True
attenuation_dB_35,35,finetuned_dino,0.9985294117647059,Broadband_FM,2-10MHz,True
attenuation_dB_35,35,finetuned_dino,0.9986111111111111,Broadband_FM,<2MHz,True
attenuation_dB_35,35,finetuned_dino,1.0,ZC,25-60MHz,True
attenuation_dB_35,35,finetuned_dino,1.0,METADATA,25-60MHz,True
attenuation_dB_35,35,coherent_power,0.2400655864197531,QPSK,>=60MHz,False
attenuation_dB_35,35,coherent_power,0.8356374807987711,QPSK,2-10MHz,True
attenuation_dB_35,35,coherent_power,0.933641975308642,QPSK,2-10MHz,True
attenuation_dB_35,35,coherent_power,0.8402457757296466,QPSK,2-10MHz,True
attenuation_dB_35,35,coherent_power,0.7236084452975048,ZC,25-60MHz,True
attenuation_dB_35,35,coherent_power,0.8210172744721689,ZC,25-60MHz,True
attenuation_dB_35,35,coherent_power,1.0,METADATA,25-60MHz,True
attenuation_dB_35,35,coherent_power,1.0,METADATA,25-60MHz,True
attenuation_dB_35,35,coherent_power,0.0011697138658367911,QPSK,>=60MHz,False
attenuation_dB_35,35,coherent_power,0.059238579650840395,QPSK,2-10MHz,False
attenuation_dB_35,35,coherent_power,0.05962809282311357,QPSK,2-10MHz,False
attenuation_dB_35,35,coherent_power,0.06464859286651044,QPSK,2-10MHz,False
attenuation_dB_35,35,cuda_dino,0.0,QPSK,>=60MHz,False
attenuation_dB_35,35,cuda_dino,0.45468509984639016,QPSK,2-10MHz,True
attenuation_dB_35,35,cuda_dino,0.6388888888888888,QPSK,2-10MHz,True
attenuation_dB_35,35,cuda_dino,0.4869431643625192,QPSK,2-10MHz,True
attenuation_dB_35,35,cuda_dino,0.5993282149712092,ZC,25-60MHz,True
attenuation_dB_35,35,cuda_dino,0.7538387715930902,ZC,25-60MHz,True
attenuation_dB_35,35,cuda_dino,1.0,METADATA,25-60MHz,True
attenuation_dB_35,35,cuda_dino,1.0,METADATA,25-60MHz,True
attenuation_dB_35,35,cuda_dino,0.0,QPSK,>=60MHz,False
attenuation_dB_35,35,cuda_dino,0.7776927930856454,QPSK,2-10MHz,True
attenuation_dB_35,35,cuda_dino,0.7203588443214999,QPSK,2-10MHz,True
attenuation_dB_35,35,cuda_dino,0.8369918087416421,QPSK,2-10MHz,True
attenuation_dB_35,35,finetuned_dino,0.9182098765432098,QPSK,>=60MHz,True
attenuation_dB_35,35,finetuned_dino,1.0,QPSK,2-10MHz,True
attenuation_dB_35,35,finetuned_dino,1.0,QPSK,2-10MHz,True
attenuation_dB_35,35,finetuned_dino,0.9953917050691244,QPSK,2-10MHz,True
attenuation_dB_35,35,finetuned_dino,1.0,ZC,25-60MHz,True
attenuation_dB_35,35,finetuned_dino,1.0,ZC,25-60MHz,True
attenuation_dB_35,35,finetuned_dino,1.0,METADATA,25-60MHz,True
attenuation_dB_35,35,finetuned_dino,1.0,METADATA,25-60MHz,True
attenuation_dB_35,35,finetuned_dino,1.0,QPSK,>=60MHz,True
attenuation_dB_35,35,finetuned_dino,0.9999617568885405,QPSK,2-10MHz,True
attenuation_dB_35,35,finetuned_dino,0.9998078991854925,QPSK,2-10MHz,True
attenuation_dB_35,35,finetuned_dino,1.0,QPSK,2-10MHz,True
attenuation_dB_35,35,coherent_power,0.977447216890595,ZC,25-60MHz,True
attenuation_dB_35,35,coherent_power,0.8248560460652591,ZC,25-60MHz,True
attenuation_dB_35,35,coherent_power,1.0,METADATA,25-60MHz,True
attenuation_dB_35,35,coherent_power,1.0,METADATA,25-60MHz,True
attenuation_dB_35,35,coherent_power,0.001528064738292011,QPSK,>=60MHz,False
attenuation_dB_35,35,coherent_power,0.13039009977304844,QPSK,2-10MHz,False
attenuation_dB_35,35,coherent_power,0.13046659779614325,QPSK,2-10MHz,False
attenuation_dB_35,35,coherent_power,0.12597953153770394,QPSK,2-10MHz,False
attenuation_dB_35,35,coherent_power,0.6190019193857965,ZC,25-60MHz,True
attenuation_dB_35,35,coherent_power,0.6506717850287908,ZC,25-60MHz,True
attenuation_dB_35,35,coherent_power,1.0,METADATA,25-60MHz,True
attenuation_dB_35,35,coherent_power,1.0,METADATA,25-60MHz,True
attenuation_dB_35,35,coherent_power,0.0028788248697916665,QPSK,>=60MHz,False
attenuation_dB_35,35,coherent_power,0.2863636363636364,QPSK,<2MHz,False
attenuation_dB_35,35,coherent_power,0.30092592592592593,QPSK,<2MHz,True
attenuation_dB_35,35,coherent_power,0.26647727272727273,QPSK,<2MHz,False
attenuation_dB_35,35,cuda_dino,0.9911228406909789,ZC,25-60MHz,True
attenuation_dB_35,35,cuda_dino,0.9964011516314779,ZC,25-60MHz,True
attenuation_dB_35,35,cuda_dino,1.0,METADATA,25-60MHz,True
attenuation_dB_35,35,cuda_dino,1.0,METADATA,25-60MHz,True
attenuation_dB_35,35,cuda_dino,0.0,QPSK,>=60MHz,False
attenuation_dB_35,35,cuda_dino,0.879844131374984,QPSK,2-10MHz,True
attenuation_dB_35,35,cuda_dino,0.8804665977961432,QPSK,2-10MHz,True
attenuation_dB_35,35,cuda_dino,0.8815141523572988,QPSK,2-10MHz,True
attenuation_dB_35,35,cuda_dino,0.6132437619961613,ZC,25-60MHz,True
attenuation_dB_35,35,cuda_dino,0.5858925143953935,ZC,25-60MHz,True
attenuation_dB_35,35,cuda_dino,1.0,METADATA,25-60MHz,True
attenuation_dB_35,35,cuda_dino,1.0,METADATA,25-60MHz,True
attenuation_dB_35,35,cuda_dino,0.0,QPSK,>=60MHz,False
attenuation_dB_35,35,cuda_dino,0.9647727272727272,QPSK,<2MHz,True
attenuation_dB_35,35,cuda_dino,0.9212962962962963,QPSK,<2MHz,True
attenuation_dB_35,35,cuda_dino,0.9755681818181818,QPSK,<2MHz,True
attenuation_dB_35,35,finetuned_dino,0.989443378119002,ZC,25-60MHz,True
attenuation_dB_35,35,finetuned_dino,0.9990403071017274,ZC,25-60MHz,True
attenuation_dB_35,35,finetuned_dino,1.0,METADATA,25-60MHz,True
attenuation_dB_35,35,finetuned_dino,1.0,METADATA,25-60MHz,True
attenuation_dB_35,35,finetuned_dino,1.0,QPSK,>=60MHz,True
attenuation_dB_35,35,finetuned_dino,1.0,QPSK,2-10MHz,True
attenuation_dB_35,35,finetuned_dino,1.0,QPSK,2-10MHz,True
attenuation_dB_35,35,finetuned_dino,1.0,QPSK,2-10MHz,True
attenuation_dB_35,35,finetuned_dino,1.0,ZC,25-60MHz,True
attenuation_dB_35,35,finetuned_dino,1.0,ZC,25-60MHz,True
attenuation_dB_35,35,finetuned_dino,1.0,METADATA,25-60MHz,True
attenuation_dB_35,35,finetuned_dino,1.0,METADATA,25-60MHz,True
attenuation_dB_35,35,finetuned_dino,1.0,QPSK,>=60MHz,True
attenuation_dB_35,35,finetuned_dino,1.0,QPSK,<2MHz,True
attenuation_dB_35,35,finetuned_dino,1.0,QPSK,<2MHz,True
attenuation_dB_35,35,finetuned_dino,1.0,QPSK,<2MHz,True
attenuation_dB_35,35,coherent_power,0.977447216890595,ZC,25-60MHz,True
attenuation_dB_35,35,coherent_power,1.0,ZC,25-60MHz,True
attenuation_dB_35,35,coherent_power,0.8445297504798465,ZC,25-60MHz,True
attenuation_dB_35,35,coherent_power,1.0,METADATA,25-60MHz,True
attenuation_dB_35,35,coherent_power,1.0,METADATA,25-60MHz,True
attenuation_dB_35,35,coherent_power,1.0,METADATA,25-60MHz,True
attenuation_dB_35,35,coherent_power,0.196312625250501,5G_Downlink,25-60MHz,False
attenuation_dB_35,35,coherent_power,0.2205811623246493,5G_Downlink,25-60MHz,False
attenuation_dB_35,35,coherent_power,0.18781563126252504,5G_Downlink,25-60MHz,False
attenuation_dB_35,35,coherent_power,0.7437619961612284,ZC,25-60MHz,True
attenuation_dB_35,35,coherent_power,0.7615163147792706,ZC,25-60MHz,True
attenuation_dB_35,35,coherent_power,0.7495201535508638,ZC,25-60MHz,True
attenuation_dB_35,35,coherent_power,1.0,METADATA,25-60MHz,True
attenuation_dB_35,35,coherent_power,1.0,METADATA,25-60MHz,True
attenuation_dB_35,35,coherent_power,1.0,METADATA,25-60MHz,True
attenuation_dB_35,35,coherent_power,0.17312625250501001,5G_Downlink,25-60MHz,False
attenuation_dB_35,35,coherent_power,0.39751503006012023,5G_Downlink,10-25MHz,True
attenuation_dB_35,35,coherent_power,0.3374749498997996,5G_Downlink,10-25MHz,True
attenuation_dB_35,35,coherent_power,0.8618042226487524,ZC,25-60MHz,True
attenuation_dB_35,35,coherent_power,0.9280230326295585,ZC,25-60MHz,True
attenuation_dB_35,35,coherent_power,0.8114203454894434,ZC,25-60MHz,True
attenuation_dB_35,35,coherent_power,1.0,METADATA,25-60MHz,True
attenuation_dB_35,35,coherent_power,1.0,METADATA,25-60MHz,True
attenuation_dB_35,35,coherent_power,1.0,METADATA,25-60MHz,True
attenuation_dB_35,35,cuda_dino,0.9234644913627639,ZC,25-60MHz,True
attenuation_dB_35,35,cuda_dino,0.9445777351247601,ZC,25-60MHz,True
attenuation_dB_35,35,cuda_dino,0.9121880998080614,ZC,25-60MHz,True
attenuation_dB_35,35,cuda_dino,0.9995387453874539,METADATA,25-60MHz,True
attenuation_dB_35,35,cuda_dino,1.0,METADATA,25-60MHz,True
attenuation_dB_35,35,cuda_dino,1.0,METADATA,25-60MHz,True
attenuation_dB_35,35,cuda_dino,0.0044889779559118236,5G_Downlink,25-60MHz,False
attenuation_dB_35,35,cuda_dino,0.0006813627254509019,5G_Downlink,25-60MHz,False
attenuation_dB_35,35,cuda_dino,0.0020641282565130262,5G_Downlink,25-60MHz,False
attenuation_dB_35,35,cuda_dino,0.5714971209213052,ZC,25-60MHz,True
attenuation_dB_35,35,cuda_dino,0.5916506717850288,ZC,25-60MHz,True
attenuation_dB_35,35,cuda_dino,0.595489443378119,ZC,25-60MHz,True
attenuation_dB_35,35,cuda_dino,0.9972324723247232,METADATA,25-60MHz,True
attenuation_dB_35,35,cuda_dino,1.0,METADATA,25-60MHz,True
attenuation_dB_35,35,cuda_dino,1.0,METADATA,25-60MHz,True
